"deviceId","date","time","locationStatus","latitude","longitude","mobileStatus","netType","roaming","downstreamBandwidth","upstreamBandwidth","rx","tx","asuLevel","cqi","dbm","level","rsrp","rsrq","rssi","rssnr","earfcn","band","frequency","ci","pci","tag","downlink","uplink","networkOperator","chipOperator","mcc","mnc","bluetoothStatus"
"70ca26565b6202ab","08/02/2023","11:18:20","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","200 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:21","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:22","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:18:23","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:30","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:31","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:32","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:33","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:34","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:35","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:36","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","120 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:37","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:38","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:39","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:40","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:20:41","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","30","2147483647","-110","1","-110","-13","-77","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:41","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:42","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:43","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:44","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:45","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:46","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:47","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:48","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:49","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:50","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:51","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:52","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:53","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:54","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:22:55","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:24:52","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","0 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:24:53","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","60 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
"70ca26565b6202ab","08/02/2023","11:24:54","1","-22.89145421","-47.06265188","1","4G","-1","30000","15000","0 B","140 B","33","2147483647","-107","1","-107","-11","-75","-3.0","1750","3","1800 MHz","230495255","42","50119","1860.0","1765.0","Vivo","Vivo","724","10","4"
