latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,Unnamed: 7
-3.0426166,-60.0061725,-100,-13,-1,4,,
-3.0426222,-60.006175,-100,-13,-1,4,,
-3.0426244,-60.0061762,-100,-13,-1,4,,
-3.0426264,-60.006177,-100,-13,-1,4,,
-3.0426281,-60.0061775,-100,-13,-1,4,,
-3.0426299,-60.0061777,-100,-13,-1,4,,
-3.0426319,-60.0061782,-97,-14,0,5,,
-3.0426337,-60.0061781,-97,-14,0,5,,
-3.0426352,-60.0061794,-97,-14,0,5,,
-3.0426353,-60.0061811,-97,-14,0,5,,
-3.0426341,-60.0061819,-100,-10,0,6,,
-3.0426318,-60.006181,-100,-10,0,6,,
-3.0426301,-60.0061792,-100,-10,0,6,,
-3.0426295,-60.006177,-100,-10,0,6,,
-3.0426305,-60.0061747,-100,-10,0,6,,
-3.0426313,-60.0061751,-100,-10,0,6,,
-3.0426317,-60.0061751,-100,-10,0,6,,
-3.0426328,-60.0061745,-100,-10,0,6,,
-3.0426329,-60.0061745,-100,-10,0,6,,
-3.0425355,-60.0061998,-91,-11,0,6,,
-3.0425286,-60.0062013,-91,-11,0,6,,
-3.0425058,-60.0062199,-91,-11,0,6,,
-3.0424924,-60.0062266,-91,-11,0,6,,
-3.0424827,-60.0062271,-91,-11,0,6,,
-3.0424716,-60.0062238,-91,-11,0,6,,
-3.0424646,-60.0062179,-91,-11,0,6,,
-3.0424623,-60.0062082,-91,-11,0,6,,
-3.0424631,-60.0061953,-91,-11,0,6,,
-3.0424501,-60.0061477,-90,-12,0,7,,
-3.0424466,-60.0061506,-90,-12,0,7,,
-3.042442,-60.0061548,-90,-12,0,7,,
-3.0424334,-60.0061565,-90,-12,0,7,,
-3.0424207,-60.0061586,-90,-12,0,7,,
-3.0424057,-60.0061608,-90,-12,0,7,,
-3.0423899,-60.0061633,-90,-12,0,7,,
-3.0423674,-60.0061663,-90,-12,0,7,,
-3.0423549,-60.0061664,-90,-12,0,7,,
-3.0423424,-60.0061655,-90,-11,0,9,,
-3.0423278,-60.0061625,-90,-11,0,9,,
-3.0423131,-60.0061596,-90,-11,0,9,,
-3.0422992,-60.0061569,-90,-11,0,9,,
-3.0422913,-60.0061559,-90,-11,0,9,,
-3.0422779,-60.0061534,-90,-11,0,9,,
-3.0422619,-60.0061602,-90,-11,0,9,,
-3.0422309,-60.0061765,-90,-11,0,9,,
-3.0422152,-60.0061758,-90,-11,0,9,,
-3.0422015,-60.0061735,-92,-10,0,8,,
-3.0421849,-60.0061831,-92,-10,0,8,,
-3.0421803,-60.006185,-92,-10,0,8,,
-3.0421589,-60.006186,-92,-10,0,8,,
-3.042146,-60.0061807,-92,-10,0,8,,
-3.0421338,-60.0061682,-92,-10,0,8,,
-3.0421244,-60.0061549,-92,-10,0,8,,
-3.0421187,-60.0061401,-92,-10,0,8,,
-3.0421138,-60.0061301,-92,-10,0,8,,
-3.0421256,-60.0060643,-99,-9,0,7,,
-3.0421267,-60.0060614,-99,-9,0,7,,
-3.0421267,-60.0060629,-99,-9,0,7,,
-3.042127,-60.0060631,-99,-9,0,7,,
-3.0421278,-60.0060615,-99,-9,0,7,,
-3.0421288,-60.0060605,-99,-9,0,7,,
-3.0421307,-60.0060606,-99,-9,0,7,,
-3.0421322,-60.0060609,-99,-9,0,7,,
-3.0421333,-60.00606,-99,-9,0,7,,
-3.0421337,-60.0060575,-101,-9,0,6,,
-3.042134,-60.0060567,-101,-9,0,6,,
-3.0421327,-60.0060551,-101,-9,0,6,,
-3.0421328,-60.0060552,-101,-9,0,6,,
-3.0421318,-60.0060572,-101,-9,0,6,,
-3.0421288,-60.00606,-90,-10,0,10,,
-3.0421248,-60.0060656,-90,-10,0,10,,
-3.0421088,-60.0060773,-90,-10,0,10,,
-3.0420944,-60.0060791,-90,-10,0,10,,
-3.0420811,-60.0060757,-90,-10,0,10,,
-3.0420684,-60.0060659,-90,-10,0,10,,
-3.0420617,-60.0060569,-90,-10,0,10,,
-3.0420581,-60.0060462,-90,-10,0,10,,
-3.0420581,-60.0060364,-90,-10,0,10,,
-3.0420649,-60.0060304,-104,-13,0,6,,
-3.042064,-60.0060325,-104,-13,0,6,,
-3.0420637,-60.006034,-104,-13,0,6,,
-3.0420631,-60.0060358,-104,-13,0,6,,
-3.0420624,-60.0060371,-104,-13,0,6,,
-3.0420619,-60.0060384,-104,-13,0,6,,
-3.0420631,-60.0060361,-104,-13,0,6,,
-3.0420642,-60.0060348,-104,-13,0,6,,
-3.0420648,-60.0060344,-104,-13,0,6,,
-3.0420649,-60.0060351,-102,-11,0,4,,
-3.0420667,-60.0060331,-102,-11,0,4,,
-3.0420677,-60.0060324,-102,-11,0,4,,
-3.0420682,-60.0060325,-102,-11,0,4,,
-3.0420679,-60.0060328,-102,-11,0,4,,
-3.0420672,-60.0060338,-102,-11,0,4,,
-3.0420676,-60.0060308,-102,-11,0,4,,
-3.0420674,-60.006031,-102,-11,0,4,,
-3.0420675,-60.0060314,-102,-11,0,4,,
-3.0420399,-60.0060258,-108,-11,0,7,,
-3.0420399,-60.0060258,-108,-11,0,7,,
-3.0420616,-60.0060246,-108,-11,0,7,,
-3.0420654,-60.0060241,-108,-11,0,7,,
-3.0420657,-60.0060251,-103,-13,0,8,,
-3.0420655,-60.0060264,-103,-13,0,8,,
-3.042066,-60.0060267,-103,-13,0,8,,
-3.042066,-60.0060267,-103,-13,0,8,,
-3.042066,-60.0060267,-103,-13,0,8,,
-3.0420672,-60.0060298,-103,-13,0,8,,
-3.0420672,-60.0060298,-103,-13,0,8,,
-3.0420672,-60.0060298,-103,-13,0,8,,
-3.0420672,-60.0060298,-103,-13,0,8,,
-3.0420657,-60.0060094,-101,-10,0,4,,
-3.0420646,-60.0060126,-101,-10,0,4,,
-3.0420641,-60.0060156,-101,-10,0,4,,
-3.0420661,-60.0060212,-101,-10,0,4,,
-3.0420673,-60.0060241,-101,-10,0,4,,
-3.0420679,-60.0060259,-101,-10,0,4,,
-3.0420679,-60.0060248,-101,-10,0,4,,
-3.0420684,-60.0060247,-101,-10,0,4,,
-3.0420687,-60.0060241,-101,-10,0,4,,
-3.0420693,-60.0060214,-102,-10,0,8,,
-3.0420693,-60.0060214,-102,-10,0,8,,
-3.0420712,-60.0060203,-102,-10,0,8,,
-3.0420715,-60.0060208,-102,-10,0,8,,
-3.0420798,-60.0060039,-113,-12,-1,6,,
-3.0420795,-60.0060011,-113,-12,-1,6,,
-3.0420797,-60.0060006,-113,-12,-1,6,,
-3.0420804,-60.0060007,-113,-12,-1,6,,
-3.0420806,-60.006001,-113,-12,-1,6,,
-3.042081,-60.0059974,-113,-12,-1,6,,
-3.042081,-60.0059974,-113,-12,-1,6,,
-3.0420819,-60.0059928,-113,-12,-1,6,,
-3.042083,-60.0059907,-113,-12,-1,6,,
-3.0420836,-60.0059885,-116,-11,0,8,,
-3.0420842,-60.0059863,-116,-11,0,8,,
-3.0420842,-60.0059863,-116,-11,0,8,,
-3.0420871,-60.0059804,-116,-11,0,8,,
-3.0420871,-60.0059804,-116,-11,0,8,,
-3.042089,-60.0059782,-117,-11,0,7,,
-3.042089,-60.0059782,-117,-11,0,7,,
-3.042089,-60.0059782,-117,-11,0,7,,
-3.042089,-60.0059782,-117,-11,0,7,,
-3.042089,-60.0059782,-117,-11,0,7,,
-3.0420912,-60.0059695,-117,-11,0,7,,
-3.0420912,-60.0059695,-117,-11,0,7,,
-3.0420912,-60.0059695,-117,-11,0,7,,
-3.0420912,-60.0059695,-117,-11,0,8,,
-3.0420909,-60.0059618,-114,-11,0,8,,
-3.0420909,-60.0059618,-114,-11,0,8,,
-3.0420909,-60.0059618,-114,-11,0,8,,
-3.0420909,-60.0059618,-114,-11,0,8,,
-3.0420898,-60.0059666,-114,-11,0,8,,
-3.0420898,-60.0059666,-114,-11,0,8,,
-3.0420898,-60.0059666,-114,-11,0,8,,
-3.0420898,-60.0059666,-114,-11,0,8,,
-3.0420898,-60.0059666,-115,-10,0,9,,
-3.042091,-60.005971,-115,-10,0,9,,
-3.042091,-60.005971,-115,-10,0,9,,
-3.042091,-60.005971,-115,-10,0,9,,
-3.042091,-60.005971,-115,-10,0,9,,
-3.0420912,-60.0059778,-115,-10,0,9,,
-3.0420912,-60.0059778,-115,-10,0,9,,
-3.0420912,-60.0059778,-115,-10,0,9,,
-3.0420912,-60.0059778,-115,-10,0,9,,
-3.0420912,-60.0059778,-116,-12,0,8,,
-3.0420903,-60.0059782,-116,-12,0,8,,
-3.0420903,-60.0059782,-116,-12,0,8,,
-3.0420903,-60.0059782,-116,-12,0,8,,
-3.0420903,-60.0059782,-116,-12,0,8,,
-3.0420903,-60.0059782,-116,-12,0,8,,
-3.0420789,-60.0059682,-116,-12,0,8,,
-3.0420789,-60.0059682,-116,-12,0,8,,
-3.0420789,-60.0059682,-116,-12,0,8,,
-3.0420789,-60.0059682,-116,-12,0,8,,
-3.0420809,-60.0059706,-116,-12,0,8,,
-3.0420809,-60.0059706,-116,-12,0,8,,
-3.0420809,-60.0059706,-116,-12,0,8,,
-3.0420809,-60.0059706,-116,-12,0,8,,
-3.0420889,-60.0059683,-114,-13,0,9,,
-3.0420889,-60.0059683,-114,-13,0,9,,
-3.0420889,-60.0059683,-114,-13,0,9,,
-3.0420889,-60.0059683,-114,-13,0,9,,
-3.0420889,-60.0059683,-114,-13,0,9,,
-3.0420831,-60.0059748,-114,-13,0,9,,
-3.0420831,-60.0059748,-114,-13,0,9,,
-3.0420831,-60.0059748,-114,-13,0,9,,
-3.0420831,-60.0059748,-114,-13,0,9,,
-3.0420799,-60.0059645,-114,-10,0,5,,
-3.0420799,-60.0059645,-114,-10,0,5,,
-3.0420799,-60.0059645,-114,-10,0,5,,
-3.0420799,-60.0059645,-114,-10,0,5,,
-3.0420799,-60.0059645,-114,-10,0,5,,
-3.04209,-60.0059758,-114,-10,0,5,,
-3.04209,-60.0059758,-114,-10,0,5,,
-3.04209,-60.0059758,-114,-10,0,5,,
-3.04209,-60.0059758,-114,-10,0,5,,
-3.0420888,-60.005975,-115,-11,0,5,,
-3.0420824,-60.005971,-115,-11,0,5,,
-3.0420824,-60.005971,-115,-11,0,5,,
-3.0420824,-60.005971,-115,-11,0,5,,
-3.0420824,-60.005971,-115,-11,0,5,,
-3.0420831,-60.005972,-115,-11,0,5,,
-3.0420831,-60.005972,-115,-11,0,5,,
-3.0420831,-60.005972,-115,-11,0,5,,
-3.0420831,-60.005972,-115,-11,0,5,,
-3.0420901,-60.0059722,-115,-12,0,6,,
-3.0420898,-60.0059705,-115,-12,0,6,,
-3.0420898,-60.0059705,-115,-12,0,6,,
-3.0420898,-60.0059705,-115,-12,0,6,,
-3.0420898,-60.0059705,-115,-12,0,6,,
-3.0420906,-60.0059728,-115,-12,0,6,,
-3.0420906,-60.0059728,-115,-12,0,6,,
-3.0420906,-60.0059728,-115,-12,0,6,,
-3.0420906,-60.0059728,-115,-12,0,6,,
-3.0420906,-60.0059728,-114,-11,0,6,,
-3.0420881,-60.0059737,-114,-11,0,6,,
-3.0420881,-60.0059737,-114,-11,0,6,,
-3.0420881,-60.0059737,-114,-11,0,6,,
-3.0420881,-60.0059737,-114,-11,0,6,,
-3.0420901,-60.005973,-114,-11,0,6,,
-3.0420901,-60.005973,-114,-11,0,6,,
-3.0420901,-60.005973,-114,-11,0,6,,
-3.0420901,-60.005973,-114,-11,0,6,,
-3.0420858,-60.005966,-116,-10,0,6,,
-3.0420858,-60.005966,-116,-10,0,6,,
-3.0420858,-60.005966,-116,-10,0,6,,
-3.0420858,-60.005966,-116,-10,0,6,,
-3.0420858,-60.005966,-116,-10,0,6,,
-3.0420893,-60.0059767,-116,-10,0,6,,
-3.0420893,-60.0059767,-116,-10,0,6,,
-3.0420893,-60.0059767,-116,-10,0,6,,
-3.0420893,-60.0059767,-116,-10,0,6,,
-3.042083,-60.0059691,-114,-13,0,6,,
-3.0420877,-60.0059713,-114,-13,0,6,,
-3.0420877,-60.0059713,-114,-13,0,6,,
-3.0420877,-60.0059713,-114,-13,0,6,,
-3.0420877,-60.0059713,-114,-13,0,6,,
-3.0420882,-60.0059713,-114,-13,0,6,,
-3.0420882,-60.0059713,-114,-13,0,6,,
-3.0420882,-60.0059713,-114,-13,0,6,,
-3.0420882,-60.0059713,-114,-13,0,6,,
-3.0420882,-60.0059713,-115,-11,0,6,,
-3.0420833,-60.005971,-115,-11,0,6,,
-3.0420833,-60.005971,-115,-11,0,6,,
-3.0420833,-60.005971,-115,-11,0,6,,
-3.0420833,-60.005971,-115,-11,0,6,,
-3.0420894,-60.0059735,-115,-11,0,6,,
-3.0420894,-60.0059735,-115,-11,0,6,,
-3.0420894,-60.0059735,-115,-11,0,6,,
-3.0420894,-60.0059735,-115,-11,0,6,,
-3.0420894,-60.0059735,-114,-11,0,6,,
-3.042085,-60.0059707,-114,-11,0,6,,
-3.042085,-60.0059707,-114,-11,0,6,,
-3.042085,-60.0059707,-114,-11,0,6,,
-3.042085,-60.0059707,-114,-11,0,6,,
-3.042077,-60.0059726,-114,-11,0,6,,
-3.042077,-60.0059726,-114,-11,0,6,,
-3.042077,-60.0059726,-114,-11,0,6,,
-3.042077,-60.0059726,-114,-11,0,6,,
-3.0420905,-60.0059719,-115,-12,0,5,,
-3.0420905,-60.0059719,-115,-12,0,5,,
-3.0420905,-60.0059719,-115,-12,0,5,,
-3.0420905,-60.0059719,-115,-12,0,5,,
-3.0420905,-60.0059719,-115,-12,0,5,,
-3.042089,-60.0059721,-115,-12,0,5,,
-3.042089,-60.0059721,-115,-12,0,5,,
-3.042089,-60.0059721,-115,-12,0,5,,
-3.042089,-60.0059721,-115,-12,0,5,,
-3.0420891,-60.0059719,-115,-11,0,7,,
-3.0420891,-60.0059719,-115,-11,0,7,,
-3.0420891,-60.0059719,-115,-11,0,7,,
-3.0420891,-60.0059719,-115,-11,0,7,,
-3.0420891,-60.0059719,-115,-11,0,7,,
-3.0420902,-60.0059702,-115,-11,0,7,,
-3.0420902,-60.0059702,-115,-11,0,7,,
-3.0420902,-60.0059702,-115,-11,0,7,,
-3.0420902,-60.0059702,-114,-10,0,6,,
-3.0420921,-60.0059732,-114,-10,0,6,,
-3.0420921,-60.0059732,-114,-10,0,6,,
-3.0420921,-60.0059732,-114,-10,0,6,,
-3.0420921,-60.0059732,-114,-10,0,6,,
-3.0420762,-60.0059696,-114,-10,0,6,,
-3.0420762,-60.0059696,-114,-10,0,6,,
-3.0420762,-60.0059696,-114,-10,0,6,,
-3.0420762,-60.0059696,-114,-10,0,6,,
-3.0420777,-60.0059794,-116,-11,0,9,,
-3.0420777,-60.0059794,-116,-11,0,9,,
-3.0420777,-60.0059794,-116,-11,0,9,,
-3.0420777,-60.0059794,-116,-11,0,9,,
-3.0420874,-60.005969,-116,-11,0,9,,
-3.0420874,-60.005969,-116,-11,0,9,,
-3.0420874,-60.005969,-116,-11,0,9,,
-3.0420874,-60.005969,-116,-11,0,9,,
-3.0420874,-60.005969,-100,-10,0,8,,
-3.0420839,-60.0059771,-100,-10,0,8,,
-3.0420839,-60.0059771,-100,-10,0,8,,
-3.0420839,-60.0059771,-100,-10,0,8,,
-3.0420839,-60.0059771,-100,-10,0,8,,
-3.0420763,-60.0059749,-100,-10,0,8,,
-3.0420763,-60.0059749,-100,-10,0,8,,
-3.0420763,-60.0059749,-100,-10,0,8,,
-3.0420763,-60.0059749,-100,-10,0,8,,
-3.0420874,-60.005969,-103,-12,0,11,,
-3.0420832,-60.0059693,-103,-12,0,11,,
-3.0420832,-60.0059693,-103,-12,0,11,,
-3.0420832,-60.0059693,-103,-12,0,11,,
-3.0420832,-60.0059693,-103,-12,0,11,,
-3.0420815,-60.0059709,-103,-12,0,11,,
-3.0420815,-60.0059709,-103,-12,0,11,,
-3.0420815,-60.0059709,-103,-12,0,11,,
-3.0420815,-60.0059709,-103,-12,0,11,,
-3.0420815,-60.0059709,-100,-12,0,9,,
-3.0420858,-60.0059789,-100,-12,0,9,,
-3.0420858,-60.0059789,-100,-12,0,9,,
-3.0420858,-60.0059789,-100,-12,0,9,,
-3.0420858,-60.0059789,-100,-12,0,9,,
-3.0420874,-60.0059705,-100,-12,0,9,,
-3.0420874,-60.0059705,-100,-12,0,9,,
-3.0420874,-60.0059705,-100,-12,0,9,,
-3.0420874,-60.0059705,-100,-12,0,9,,
-3.0420855,-60.0059687,-102,-15,0,8,,
-3.0420855,-60.0059687,-102,-15,0,8,,
-3.0420855,-60.0059687,-102,-15,0,8,,
-3.0420855,-60.0059687,-102,-15,0,8,,
-3.0420855,-60.0059687,-102,-15,0,8,,
-3.04209,-60.0059695,-102,-15,0,8,,
-3.04209,-60.0059695,-102,-15,0,8,,
-3.04209,-60.0059695,-102,-15,0,8,,
-3.04209,-60.0059695,-102,-15,0,8,,
-3.042089,-60.005968,-101,-11,0,7,,
-3.0420876,-60.0059745,-101,-11,0,7,,
-3.0420876,-60.0059745,-101,-11,0,7,,
-3.0420876,-60.0059745,-101,-11,0,7,,
-3.0420876,-60.0059745,-101,-11,0,7,,
-3.0420866,-60.0059716,-101,-11,0,7,,
-3.0420866,-60.0059716,-101,-11,0,7,,
-3.0420866,-60.0059716,-101,-11,0,7,,
-3.0420866,-60.0059716,-101,-11,0,7,,
-3.0420866,-60.0059716,-101,-9,0,9,,
-3.0420879,-60.0059783,-101,-9,0,9,,
-3.0420879,-60.0059783,-101,-9,0,9,,
-3.0420879,-60.0059783,-101,-9,0,9,,
-3.0420879,-60.0059783,-101,-9,0,9,,
-3.042087,-60.0059702,-101,-9,0,9,,
-3.042087,-60.0059702,-101,-9,0,9,,
-3.042087,-60.0059702,-101,-9,0,9,,
-3.042087,-60.0059702,-101,-9,0,9,,
-3.0420902,-60.0059723,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.042091,-60.0059755,-101,-11,0,10,,
-3.0420898,-60.0059723,-101,-11,1,8,,
-3.0420898,-60.0059723,-101,-11,1,8,,
-3.0420898,-60.0059723,-101,-11,1,8,,
-3.0420898,-60.0059723,-101,-11,1,8,,
-3.0420898,-60.0059723,-101,-11,1,8,,
-3.0420854,-60.0059729,-101,-11,1,8,,
-3.0420854,-60.0059729,-101,-11,1,8,,
-3.0420854,-60.0059729,-101,-11,1,8,,
-3.0420854,-60.0059729,-101,-11,1,8,,
-3.0420899,-60.0059691,-106,-11,0,6,,
-3.0420889,-60.0059655,-106,-11,0,6,,
-3.0420889,-60.0059655,-106,-11,0,6,,
-3.0420889,-60.0059655,-106,-11,0,6,,
-3.0420889,-60.0059655,-106,-11,0,6,,
-3.0420873,-60.0059718,-106,-11,0,6,,
-3.0420873,-60.0059718,-106,-11,0,6,,
-3.0420873,-60.0059718,-106,-11,0,6,,
-3.0420873,-60.0059718,-106,-11,0,6,,
-3.042091,-60.0059713,-101,-11,0,8,,
-3.042091,-60.0059713,-101,-11,0,8,,
-3.042091,-60.0059713,-101,-11,0,8,,
-3.042091,-60.0059713,-101,-11,0,8,,
-3.042091,-60.0059713,-101,-11,0,8,,
-3.042089,-60.005974,-101,-11,0,8,,
-3.042089,-60.005974,-101,-11,0,8,,
-3.042089,-60.005974,-101,-11,0,8,,
-3.042089,-60.005974,-101,-11,0,8,,
-3.0420897,-60.0059702,-101,-10,0,6,,
-3.0420897,-60.0059702,-101,-10,0,6,,
-3.0420897,-60.0059702,-101,-10,0,6,,
-3.0420897,-60.0059702,-101,-10,0,6,,
-3.0420897,-60.0059702,-101,-10,0,6,,
-3.0420894,-60.0059712,-101,-10,0,6,,
-3.0420894,-60.0059712,-101,-10,0,6,,
-3.0420894,-60.0059712,-101,-10,0,6,,
-3.0420894,-60.0059712,-101,-10,0,6,,
-3.0420878,-60.0059688,-101,-9,0,6,,
-3.0420878,-60.0059688,-101,-9,0,6,,
-3.0420878,-60.0059688,-101,-9,0,6,,
-3.0420878,-60.0059688,-101,-9,0,6,,
-3.0420887,-60.0059698,-101,-9,0,6,,
-3.0420887,-60.0059698,-101,-9,0,6,,
-3.0420887,-60.0059698,-101,-9,0,6,,
-3.0420887,-60.0059698,-101,-9,0,6,,
-3.0420913,-60.0059698,-103,-11,0,9,,
-3.0420913,-60.0059698,-103,-11,0,9,,
-3.0420913,-60.0059698,-103,-11,0,9,,
-3.0420913,-60.0059698,-103,-11,0,9,,
-3.0420913,-60.0059698,-103,-11,0,9,,
-3.042091,-60.0059712,-103,-11,0,9,,
-3.042091,-60.0059712,-103,-11,0,9,,
-3.042091,-60.0059712,-103,-11,0,9,,
-3.042091,-60.0059712,-103,-11,0,9,,
-3.0420781,-60.0059742,-109,-11,0,8,,
-3.0420781,-60.0059742,-109,-11,0,8,,
-3.0420781,-60.0059742,-109,-11,0,8,,
-3.0420781,-60.0059742,-109,-11,0,8,,
-3.0420781,-60.0059742,-109,-11,0,8,,
-3.0420868,-60.0059676,-109,-11,0,8,,
-3.0420868,-60.0059676,-109,-11,0,8,,
-3.0420868,-60.0059676,-109,-11,0,8,,
-3.0420868,-60.0059676,-109,-11,0,8,,
-3.0420862,-60.0059746,-104,-14,0,6,,
-3.0420849,-60.0059779,-104,-14,0,6,,
-3.0420849,-60.0059779,-104,-14,0,6,,
-3.0420849,-60.0059779,-104,-14,0,6,,
-3.0420849,-60.0059779,-104,-14,0,6,,
-3.0420892,-60.0059698,-104,-14,0,6,,
-3.0420892,-60.0059698,-104,-14,0,6,,
-3.0420892,-60.0059698,-104,-14,0,6,,
-3.0420892,-60.0059698,-104,-14,0,6,,
-3.0420843,-60.0059765,-103,-13,0,6,,
-3.0420892,-60.0059761,-103,-13,0,6,,
-3.0420892,-60.0059761,-103,-13,0,6,,
-3.0420892,-60.0059761,-103,-13,0,6,,
-3.0420892,-60.0059761,-103,-13,0,6,,
-3.04209,-60.0059734,-103,-13,0,6,,
-3.04209,-60.0059734,-103,-13,0,6,,
-3.04209,-60.0059734,-103,-13,0,6,,
-3.04209,-60.0059734,-103,-13,0,6,,
-3.0420893,-60.0059702,-104,-9,0,6,,
-3.0420897,-60.0059719,-98,-10,0,6,,
-3.0420897,-60.0059719,-98,-10,0,6,,
-3.0420897,-60.0059719,-98,-10,0,6,,
-3.0420897,-60.0059719,-98,-10,0,6,,
-3.0420952,-60.005974,-98,-10,0,6,,
-3.0420952,-60.005974,-98,-10,0,6,,
-3.0420952,-60.005974,-98,-10,0,6,,
-3.0420952,-60.005974,-98,-10,0,6,,
-3.0420898,-60.0059712,-101,-9,0,8,,
-3.0420898,-60.0059712,-101,-9,0,8,,
-3.0420898,-60.0059712,-101,-9,0,8,,
-3.0420898,-60.0059712,-101,-9,0,8,,
-3.0420898,-60.0059712,-101,-9,0,8,,
-3.0420907,-60.0059713,-101,-9,0,8,,
-3.0420907,-60.0059713,-101,-9,0,8,,
-3.0420907,-60.0059713,-101,-9,0,8,,
-3.0420907,-60.0059713,-101,-9,0,8,,
-3.0420879,-60.0059692,-100,-9,0,6,,
-3.0420879,-60.0059692,-100,-9,0,6,,
-3.0420879,-60.0059692,-100,-9,0,6,,
-3.0420879,-60.0059692,-100,-9,0,6,,
-3.0420879,-60.0059692,-100,-9,0,6,,
-3.0420865,-60.0059796,-100,-9,0,6,,
-3.0420865,-60.0059796,-100,-9,0,6,,
-3.0420865,-60.0059796,-100,-9,0,6,,
-3.042093,-60.0059735,-100,-10,0,8,,
-3.042093,-60.0059735,-100,-10,0,8,,
-3.042093,-60.0059735,-100,-10,0,8,,
-3.042093,-60.0059735,-100,-10,0,8,,
-3.042093,-60.0059735,-103,-9,0,9,,
-3.0420906,-60.0059709,-103,-9,0,9,,
-3.0420906,-60.0059709,-103,-9,0,9,,
-3.0420906,-60.0059709,-103,-9,0,9,,
-3.0420906,-60.0059709,-103,-9,0,9,,
-3.042086,-60.0059752,-106,-11,0,5,,
-3.042086,-60.0059752,-106,-11,0,5,,
-3.0420831,-60.0059797,-106,-11,0,5,,
-3.0420831,-60.0059797,-106,-11,0,5,,
-3.0420803,-60.0059768,-106,-11,0,5,,
-3.0420803,-60.0059768,-106,-11,0,5,,
-3.0420803,-60.0059768,-106,-11,0,5,,
-3.0420803,-60.0059768,-106,-11,0,5,,
-3.0420803,-60.0059768,-106,-11,0,5,,
-3.0420822,-60.0059686,-100,-8,0,11,,
-3.0420822,-60.0059686,-100,-8,0,11,,
-3.0420822,-60.0059686,-100,-8,0,11,,
-3.0420824,-60.0059657,-100,-8,0,11,,
-3.0420754,-60.0059766,-100,-8,0,11,,
-3.0420778,-60.0059801,-100,-8,0,11,,
-3.0420799,-60.0059808,-100,-8,0,11,,
-3.0420812,-60.0059811,-100,-8,0,11,,
-3.0420663,-60.0060091,-101,-11,0,12,,
-3.0420668,-60.0060088,-101,-11,0,12,,
-3.042067,-60.0060086,-101,-11,0,12,,
-3.0420671,-60.0060085,-101,-11,0,12,,
-3.0420672,-60.0060085,-101,-11,0,12,,
-3.0420664,-60.0060088,-101,-11,0,12,,
-3.0420656,-60.0060092,-101,-11,0,12,,
-3.0420653,-60.0060094,-101,-11,0,12,,
-3.0420652,-60.0060095,-101,-11,0,12,,
-3.0420649,-60.0060098,-99,-14,0,11,,
-3.0420637,-60.0060097,-99,-14,0,11,,
-3.0420633,-60.0060098,-99,-14,0,11,,
-3.0420631,-60.0060097,-99,-14,0,11,,
-3.042063,-60.0060097,-99,-14,0,11,,
-3.0420613,-60.0060112,-99,-14,0,11,,
-3.0420609,-60.0060115,-99,-14,0,11,,
-3.0420605,-60.0060119,-99,-14,0,11,,
-3.0420602,-60.0060122,-99,-14,0,11,,
-3.0420651,-60.0060124,-101,-12,0,5,,
-3.0420639,-60.0060155,-101,-12,0,5,,
-3.0420627,-60.0060186,-101,-12,0,5,,
-3.0420621,-60.0060198,-101,-12,0,5,,
-3.0420616,-60.0060207,-101,-12,0,5,,
-3.0420613,-60.0060213,-101,-12,0,5,,
-3.0420617,-60.0060201,-101,-12,0,5,,
-3.0420616,-60.00602,-101,-12,0,5,,
-3.0420616,-60.00602,-101,-12,0,5,,
-3.0420614,-60.0060201,-101,-9,0,11,,
-3.0420609,-60.0060207,-101,-9,0,11,,
-3.0420607,-60.0060209,-101,-9,0,11,,
-3.0420606,-60.0060211,-101,-9,0,11,,
-3.0420605,-60.0060213,-101,-9,0,11,,
-3.0420607,-60.006023,-101,-9,0,11,,
-3.0420609,-60.0060237,-101,-9,0,11,,
-3.042061,-60.0060249,-101,-9,0,11,,
-3.042061,-60.0060251,-101,-9,0,11,,
-3.04206,-60.0060204,-100,-11,0,11,,
