"device_id","date","time","wifi_status","ssid","ip","signal_level","network_id","speed","tx_link_speed","rx_link_speed","max_tx_link_speed","max_rx_link_speed","frequency","standard","rssi","wap","mobile_status","mobile_mod","mobile_roaming","mobile_rx","mobile_tx","network_operator","chip_operator","chip_mcc","chip_mnc","bluetooth_status","name_bluetooth"
"6805ac7f7958b701","11/02/2022","06:48:41","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","381968","18313","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:42","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","342082","30726","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:43","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","633760","63050","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:44","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","395937","52155","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:45","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","921511","31753","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:46","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","581543","23284","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:47","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","339073","4495","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:48","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","542239","7149","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:49","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","292809","35218","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:50","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:51","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","5771","326","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:52","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","504","452","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:53","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:54","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:55","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:56","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","290","205","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:57","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:58","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:48:59","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","290","205","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:00","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:01","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:02","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","72","72","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:03","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","578","441","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:04","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:05","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:06","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
"6805ac7f7958b701","11/02/2022","06:49:07","-1","-1","0.0.0.0","0","-1","-1","-1","-1","-1","-1","-1","0","-127","-1","1","4G","-1","0","0","Claro BR","Claro BR","724","5","0","moto g(60)"
