"deviceId","date","time","locationStatus","latitude","longitude","mobileStatus","netType","roaming","downstreamBandwidth","upstreamBandwidth","rx","tx","asuLevel","cqi","dbm","level","rsrp","rsrq","rssi","rssnr","earfcn","band","frequency","ci","pci","tag","downlink","uplink","networkOperator","chipOperator","mcc","mnc","bluetoothStatus"
"2c6c0aff073fbdf8","03/12/2022","14:44:09","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:10","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","60 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:11","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","71 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:12","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","196 B","71 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:13","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:14","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","111 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:15","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","294 B","156 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:16","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:17","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:18","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:19","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:20","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","156 B","100 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:21","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","240 B","100 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:22","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:23","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","487 B","297 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:24","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","865 B","297 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:25","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
