model,currentDateTime,latitude,longitude,mobileStatus,networkOperator,netType,dbm,rsrp [dBm],rsrq,rssi [dBm]
moto g200 5G,2023-08-20 15:42:00,-2.9404371,-58.9282538,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:02,-2.9402801,-58.9285071,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:03,-2.9401753,-58.9286793,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:04,-2.9400704,-58.9288575,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:05,-2.9399645,-58.929038,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:06,-2.939855,-58.9292205,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:07,-2.939743,-58.9294071,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:08,-2.9395731,-58.9296963,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:09,-2.9394605,-58.929897,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:10,-2.9393433,-58.930101,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:11,-2.939221,-58.9303066,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:12,-2.9390948,-58.9305133,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:14,-2.9388966,-58.930829,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:15,-2.9387626,-58.9310438,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:16,-2.9386281,-58.931262,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:17,-2.9384938,-58.9314836,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:18,-2.9383583,-58.9317081,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:19,-2.9382226,-58.9319343,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:20,-2.9380236,-58.9322773,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:21,-2.9378946,-58.9325106,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:22,-2.9377703,-58.9327481,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:23,-2.9376524,-58.9329906,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:24,-2.937542,-58.9332408,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:25,-2.9374404,-58.9334979,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:27,-2.9373051,-58.9338944,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:28,-2.9372228,-58.9341638,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:29,-2.9371436,-58.9344355,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:30,-2.9370636,-58.934707,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:31,-2.9369843,-58.9349808,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:32,-2.936906,-58.9352526,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:33,-2.9367896,-58.9356643,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:34,-2.9367134,-58.9359395,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:35,-2.9366363,-58.9362153,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:36,-2.936559,-58.9364916,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:37,-2.9364803,-58.9367683,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:39,-2.9364011,-58.937044,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:40,-2.9362846,-58.9374615,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:41,-2.9362078,-58.9377413,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:42,-2.9361289,-58.9380213,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:43,-2.93605,-58.9383028,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:44,-2.935971,-58.9385841,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:45,-2.9358916,-58.9388656,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:46,-2.9357694,-58.9392918,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:47,-2.9356866,-58.9395799,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:48,-2.9356015,-58.939869,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:49,-2.9355186,-58.9401591,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:50,-2.935434,-58.940452,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:52,-2.9353031,-58.9408956,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:53,-2.9352159,-58.9411973,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:54,-2.9351291,-58.9415008,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:55,-2.935043,-58.9418075,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:56,-2.9349556,-58.942116,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:57,-2.9348689,-58.9424243,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:58,-2.9347379,-58.9428801,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:42:59,-2.9346549,-58.9431791,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:00,-2.9345691,-58.9434763,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:01,-2.9344818,-58.9437705,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:02,-2.9343971,-58.9440641,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:04,-2.9342738,-58.9445048,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:05,-2.9341921,-58.944799,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:06,-2.9341121,-58.9450936,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:07,-2.9340311,-58.945387,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:08,-2.9339503,-58.9456791,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:09,-2.9338688,-58.9459698,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:10,-2.9337483,-58.9464001,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:11,-2.9336716,-58.9466865,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:12,-2.9335953,-58.9469701,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:13,-2.9335216,-58.947253,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:14,-2.9334493,-58.9475345,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:16,-2.9333753,-58.9478156,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:17,-2.933259,-58.9482381,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:18,-2.9331781,-58.94852,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:19,-2.9330993,-58.9488001,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:20,-2.9330215,-58.9490775,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:21,-2.9329438,-58.9493548,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:22,-2.9328271,-58.9497756,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:23,-2.9327488,-58.9500601,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:24,-2.9326703,-58.9503476,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:25,-2.9325924,-58.9506378,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:26,-2.9325141,-58.950929,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:27,-2.9324348,-58.9512194,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:29,-2.932316,-58.9516539,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:30,-2.9322341,-58.9519428,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:31,-2.9321503,-58.9522298,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:32,-2.93206,-58.9525131,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:33,-2.9319608,-58.9527941,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:34,-2.9318488,-58.9530703,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:35,-2.931657,-58.9534763,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:36,-2.931519,-58.953743,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:37,-2.931379,-58.9540075,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:38,-2.9312353,-58.9542705,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:39,-2.9310838,-58.9545303,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:41,-2.9308368,-58.9549051,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:42,-2.9306599,-58.955145,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:43,-2.9304721,-58.9553743,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:44,-2.9302711,-58.9555933,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:45,-2.9300571,-58.9558035,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:46,-2.929831,-58.9560035,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:47,-2.92947,-58.9562803,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:48,-2.929217,-58.9564533,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:49,-2.9289583,-58.9566198,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:50,-2.9286961,-58.956784,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:51,-2.928434,-58.9569485,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:53,-2.9280396,-58.9571941,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:54,-2.9277763,-58.9573578,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:55,-2.9275123,-58.9575216,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:56,-2.9272478,-58.9576843,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:57,-2.926983,-58.9578461,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:58,-2.926586,-58.9580878,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:43:59,-2.9263213,-58.9582478,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:00,-2.926057,-58.9584071,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:01,-2.9257948,-58.9585661,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:02,-2.9255365,-58.9587238,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:03,-2.9252826,-58.9588791,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:05,-2.9249135,-58.9591043,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:06,-2.924685,-58.9592438,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:07,-2.9244735,-58.9593755,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:08,-2.9242735,-58.9595101,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:09,-2.9240829,-58.9596563,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:10,-2.9238116,-58.9598945,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:11,-2.9236356,-58.9600621,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:12,-2.9234581,-58.9602276,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:13,-2.9232774,-58.9603931,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:14,-2.9231001,-58.9605651,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:15,-2.9229206,-58.9607373,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:17,-2.9226521,-58.9610001,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:18,-2.9224716,-58.9611768,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:19,-2.922289,-58.9613528,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:20,-2.9221053,-58.9615301,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:21,-2.9219228,-58.9617106,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:22,-2.9216538,-58.9619855,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:23,-2.9214841,-58.9621753,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:24,-2.921325,-58.9623743,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:25,-2.9211741,-58.9625801,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:26,-2.9210318,-58.9627903,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:27,-2.9208973,-58.9630023,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:29,-2.9207031,-58.9633201,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:30,-2.9205768,-58.9635306,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:31,-2.9204523,-58.9637388,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:32,-2.9203296,-58.9639458,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:33,-2.9202096,-58.9641513,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:34,-2.9200885,-58.964354,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:35,-2.919904,-58.9646551,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:36,-2.919784,-58.9648553,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:37,-2.9196625,-58.9650546,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:38,-2.9195446,-58.9652545,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:39,-2.9194283,-58.9654541,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:40,-2.919311,-58.9656515,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:42,-2.9191376,-58.965943,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:43,-2.9190235,-58.9661358,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:44,-2.9189081,-58.966329,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:45,-2.9187925,-58.966524,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:46,-2.9186758,-58.9667223,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:47,-2.9185573,-58.9669238,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:48,-2.9183753,-58.9672345,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:49,-2.9182511,-58.9674475,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:50,-2.9181226,-58.9676645,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:51,-2.9179963,-58.9678876,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:52,-2.9178653,-58.968116,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:54,-2.917658,-58.9684636,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:55,-2.9175163,-58.9686986,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:56,-2.9173721,-58.9689358,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:57,-2.9172291,-58.9691781,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:58,-2.9170893,-58.9694278,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:44:59,-2.9168754,-58.9698105,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:00,-2.9167321,-58.9700715,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:01,-2.9165865,-58.9703318,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:02,-2.9164383,-58.9705906,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:03,-2.9162916,-58.9708485,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:05,-2.9160756,-58.9712276,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:06,-2.9159345,-58.9714723,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:07,-2.9157973,-58.9717106,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:08,-2.9156643,-58.9719436,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:09,-2.9155355,-58.972171,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:10,-2.9154105,-58.9723941,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:11,-2.9152233,-58.9727216,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:12,-2.9150963,-58.9729356,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:13,-2.9149661,-58.9731471,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:14,-2.9148335,-58.9733565,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:15,-2.9146945,-58.973561,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:16,-2.9145481,-58.9737598,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:18,-2.9143175,-58.9740478,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:19,-2.9141551,-58.9742325,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:20,-2.9139888,-58.9744136,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:21,-2.9138191,-58.9745905,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:22,-2.913648,-58.9747631,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:23,-2.9134793,-58.9749385,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:24,-2.913224,-58.9751948,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:25,-2.9130535,-58.975362,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:26,-2.9128875,-58.9755266,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:27,-2.9127245,-58.9756853,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:28,-2.9125639,-58.975844,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:30,-2.9123246,-58.9760803,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:31,-2.912167,-58.9762391,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:32,-2.9120093,-58.9763986,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:33,-2.9118518,-58.9765591,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:34,-2.9116928,-58.9767206,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:35,-2.9115308,-58.976881,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:36,-2.9112906,-58.9771183,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:37,-2.9111295,-58.9772749,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:38,-2.9109686,-58.9774321,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:39,-2.9108061,-58.9775899,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:40,-2.9106414,-58.977749,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:41,-2.9104763,-58.9779076,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:43,-2.9102203,-58.9781395,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:44,-2.9100408,-58.9782866,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:45,-2.9098543,-58.9784335,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:46,-2.909663,-58.978579,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:47,-2.909468,-58.9787216,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:48,-2.909267,-58.9788635,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:49,-2.9089489,-58.9790656,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:50,-2.908727,-58.9791835,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:51,-2.9084978,-58.979295,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:52,-2.9082633,-58.9793963,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:53,-2.9080239,-58.9794856,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:55,-2.9077756,-58.9795643,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:56,-2.9073921,-58.979682,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:57,-2.9071256,-58.9797533,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:58,-2.906855,-58.9798269,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:45:59,-2.9065798,-58.9799013,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:00,-2.9062991,-58.9799775,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:01,-2.9058676,-58.9800928,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:02,-2.9055723,-58.9801676,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:03,-2.9052741,-58.9802445,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:04,-2.9049738,-58.9803196,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:05,-2.9046718,-58.9803956,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:07,-2.904371,-58.9804725,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:08,-2.9039213,-58.9805868,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:09,-2.9036213,-58.980663,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:10,-2.9033216,-58.9807396,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:11,-2.9030221,-58.9808174,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:12,-2.9027253,-58.9808963,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:13,-2.9022886,-58.9810108,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:14,-2.9020023,-58.9810836,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:15,-2.9017171,-58.9811566,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:16,-2.901433,-58.9812296,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:17,-2.9011491,-58.9813003,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:19,-2.900866,-58.9813723,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:20,-2.9004424,-58.9814818,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:21,-2.9001609,-58.9815555,1,,Wi-Fi,-1,-1,-1,-1
moto g200 5G,2023-08-20 15:46:22,-2.8998805,-58.981629,1,,Wi-Fi,-1,-1,-1,-1
