Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-11+AC0-22 12:28:39,+AC0-76.58276,44.25959,19,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-94,+AC0-9,11.8,+AC0-,+AC0-71,66811,0,0,33,86,86,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,156,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-100,+AC0-9,,,4G,,,,72.0,66811.0,+AC0-104,+AC0-17,,,4G,,,,33.0,5145.0,+AC0-107,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-108,+AC0-20,,,4G,,,,403.0,900.0,+AC0-108,+AC0-19,,,4G,,,,72.0,900.0,+AC0-110,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-14,,,4G,,,,93.0,5145.0,+AC0-115,+AC0-18,,,4G,,,,205.0,5145.0,+AC0-115,+AC0-19,,,4G,,,,425.0,5145.0,+AC0-115,+AC0-19,,,4G,,,,308.0,5145.0,+AC0-116,+AC0-19,,,4G,,,,441.0,66811.0,+AC0-117,+AC0-20,,,4G,,,,470.0,900.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58275999999999 44.25959)
2019+AC0-11+AC0-22 12:28:40,+AC0-76.58289,44.259606,29,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-97,+AC0-9,12,+AC0-,+AC0-71,66811,613,8495,33,86,86,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,157,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-96,+AC0-10,,,4G,,,,33.0,5145.0,+AC0-100,+AC0-12,,,4G,,,,72.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-104,+AC0-19,,,4G,,,,403.0,900.0,+AC0-104,+AC0-20,,,4G,,,,72.0,900.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-106,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,425.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,417.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,93.0,5145.0,+AC0-108,+AC0-19,,,4G,,,,205.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,56.0,5145.0,+AC0-110,+AC0-20,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58289000000001 44.259606)
2019+AC0-11+AC0-22 12:28:41,+AC0-76.58299,44.259619,32,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-97,+AC0-9,12,+AC0-,+AC0-71,66811,50995,114,33,87,87,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,158,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-96,+AC0-10,,,4G,,,,33.0,5145.0,+AC0-100,+AC0-12,,,4G,,,,72.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-104,+AC0-19,,,4G,,,,403.0,900.0,+AC0-104,+AC0-20,,,4G,,,,72.0,900.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-106,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,425.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,417.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,93.0,5145.0,+AC0-108,+AC0-19,,,4G,,,,205.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,56.0,5145.0,+AC0-110,+AC0-20,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58299 44.259619)
2019+AC0-11+AC0-22 12:28:42,+AC0-76.58311,44.259632,32,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-9,12.4,+AC0-,+AC0-69,66811,27967,6645,33,85,85,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,159,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-97,+AC0-9,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-19,,,4G,,,,72.0,66811.0,+AC0-106,+AC0-19,,,4G,,,,72.0,900.0,+AC0-106,+AC0-15,,,4G,,,,252.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,441.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-109,+AC0-18,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-20,,,4G,,,,59.0,66811.0,+AC0-111,+AC0-17,,,4G,,,,56.0,5145.0,+AC0-112,+AC0-18,,,4G,,,,403.0,900.0,+AC0-115,+AC0-20,,,4G,,,,470.0,900.0,+AC0-115,+AC0-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58310999999999 44.259632)
2019+AC0-11+AC0-22 12:28:43,+AC0-76.58321,44.259645,31,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-9,12.4,+AC0-,+AC0-69,66811,6805,1476,33,85,85,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,160,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-97,+AC0-9,,,4G,,,,33.0,5145.0,+AC0-101,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-19,,,4G,,,,72.0,66811.0,+AC0-106,+AC0-19,,,4G,,,,72.0,900.0,+AC0-106,+AC0-15,,,4G,,,,252.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,441.0,66811.0,+AC0-107,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-109,+AC0-18,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-20,,,4G,,,,59.0,66811.0,+AC0-111,+AC0-17,,,4G,,,,56.0,5145.0,+AC0-112,+AC0-18,,,4G,,,,403.0,900.0,+AC0-115,+AC0-20,,,4G,,,,470.0,900.0,+AC0-115,+AC0-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58320999999999 44.259645)
2019+AC0-11+AC0-22 12:28:44,+AC0-76.5833,44.25966,29,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,73298,150,33,85,85,9,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,161,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58329999999999 44.25966)
2019+AC0-11+AC0-22 12:28:44,+AC0-76.5833,44.25966,29,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,73298,150,33,85,85,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,UPLOAD ERROR,,,,161,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58329999999999 44.25966)
2019+AC0-11+AC0-22 12:28:45,+AC0-76.5833,44.25966,29,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,73298,150,33,85,85,9,G,D,,,,,,34223.0,3443.0,42212.0,4292.0,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,UL/DL TEST,,,,161,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58329999999999 44.25966)
2019+AC0-11+AC0-22 12:28:45,+AC0-76.5833,44.25966,29,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,73298,150,33,85,85,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,DATA TEST SEQUENCE,,,,161,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58329999999999 44.25966)
2019+AC0-11+AC0-22 12:28:45,+AC0-76.5834,44.259671999999995,28,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,2343,8532,33,84,84,9,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,162,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5834 44.25967199999999)
2019+AC0-11+AC0-22 12:28:46,+AC0-76.5834,44.259671999999995,28,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,12.4,+AC0-,+AC0-69,66811,2343,8532,33,84,84,9,G,D,374.0,374.0,374.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,PING TEST,,,,162,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-101,+AC0-11,,,4G,,,,72.0,66811.0,+AC0-103,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-104,+AC0-20,,,4G,,,,252.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,33.0,5145.0,+AC0-108,+AC0-12,,,4G,,,,72.0,900.0,+AC0-110,+AC0-15,,,4G,,,,321.0,5145.0,+AC0-110,+AC0-15,,,4G,,,,403.0,900.0,+AC0-111,+AC0-19,,,4G,,,,56.0,5145.0,+AC0-117,+AC0-17,,,4G,,,,308.0,5145.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5834 44.25967199999999)
2019+AC0-11+AC0-22 12:28:46,+AC0-76.58348,44.259679999999996,23,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-97,+AC0-8,12.4,+AC0-,+AC0-69,66811,26,12,33,84,84,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,163,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-99,+AC0-9,,,4G,,,,72.0,66811.0,+AC0-105,+AC0-14,,,4G,,,,72.0,900.0,+AC0-106,+AC0-15,,,4G,,,,33.0,5145.0,+AC0-106,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-112,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-112,+AC0-18,,,4G,,,,308.0,5145.0,+AC0-113,+AC0-20,,,4G,,,,441.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,403.0,900.0,+AC0-117,+AC0-20,,,4G,,,,56.0,5145.0,+AC0-121,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58348000000001 44.25968)
2019+AC0-11+AC0-22 12:28:47,+AC0-76.58356,44.259678,22,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-97,+AC0-8,13.4,+AC0-,+AC0-72,66811,451,8505,33,83,83,9,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,164,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-99,+AC0-9,,,4G,,,,72.0,66811.0,+AC0-105,+AC0-14,,,4G,,,,72.0,900.0,+AC0-106,+AC0-15,,,4G,,,,33.0,5145.0,+AC0-106,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-112,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-112,+AC0-18,,,4G,,,,308.0,5145.0,+AC0-113,+AC0-20,,,4G,,,,441.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,403.0,900.0,+AC0-117,+AC0-20,,,4G,,,,56.0,5145.0,+AC0-121,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58355999999999 44.259678)
2019+AC0-11+AC0-22 12:28:48,+AC0-76.58363,44.259665000000005,21,TELUS,302220,3022205600900004,,540113,4,56009,4G,LTE,+AC0-97,+AC0-8,13.4,+AC0-,+AC0-72,66811,509,5,33,82,82,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,164,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-99,+AC0-9,,,4G,,,,72.0,66811.0,+AC0-105,+AC0-14,,,4G,,,,72.0,900.0,+AC0-106,+AC0-15,,,4G,,,,33.0,5145.0,+AC0-106,+AC0-11,,,4G,,,,193.0,66811.0,+AC0-112,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-112,+AC0-18,,,4G,,,,308.0,5145.0,+AC0-113,+AC0-20,,,4G,,,,441.0,66811.0,+AC0-114,+AC0-20,,,4G,,,,403.0,900.0,+AC0-117,+AC0-20,,,4G,,,,56.0,5145.0,+AC0-121,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58363 44.25966500000001)
2019+AC0-11+AC0-22 12:28:49,+AC0-76.58372,44.259634999999996,24,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,13.4,+AC0-,+AC0-72,66811,509,5,33,83,83,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,11.0,,,,,165,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,348.0,900.0,+AC0-94,+AC0-10,,,4G,,,,72.0,900.0,+AC0-98,+AC0-16,,,4G,,,,321.0,5145.0,+AC0-99,+AC0-14,,,4G,,,,72.0,66811.0,+AC0-100,+AC0-13,,,4G,,,,403.0,900.0,+AC0-100,+AC0-18,,,4G,,,,33.0,5145.0,+AC0-102,+AC0-13,,,4G,,,,470.0,900.0,+AC0-105,+AC0-20,,,4G,,,,417.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-110,+AC0-20,,,4G,,,,56.0,5145.0,+AC0-111,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58372 44.259635)
2019+AC0-11+AC0-22 12:28:50,+AC0-76.58377,44.259569,27,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-95,+AC0-10,13.4,+AC0-,+AC0-72,66811,35402,93,33,81,81,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,11.0,,,,,166,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,348.0,900.0,+AC0-94,+AC0-10,,,4G,,,,72.0,900.0,+AC0-98,+AC0-16,,,4G,,,,321.0,5145.0,+AC0-99,+AC0-14,,,4G,,,,72.0,66811.0,+AC0-100,+AC0-13,,,4G,,,,403.0,900.0,+AC0-100,+AC0-18,,,4G,,,,33.0,5145.0,+AC0-102,+AC0-13,,,4G,,,,470.0,900.0,+AC0-105,+AC0-20,,,4G,,,,417.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,425.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-110,+AC0-20,,,4G,,,,56.0,5145.0,+AC0-111,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-115,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58377 44.259569)
2019+AC0-11+AC0-22 12:28:51,+AC0-76.5838,44.259479,32,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-92,+AC0-10,12.2,+AC0-,+AC0-70,66811,43074,405,33,82,82,10,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,167,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-93,+AC0-10,,,4G,,,,33.0,5145.0,+AC0-99,+AC0-12,,,4G,,,,72.0,66811.0,+AC0-100,+AC0-16,,,4G,,,,474.0,66811.0,+AC0-101,+AC0-20,,,4G,,,,72.0,900.0,+AC0-101,+AC0-17,,,4G,,,,21.0,900.0,+AC0-103,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-103,+AC0-14,,,4G,,,,403.0,900.0,+AC0-105,+AC0-20,,,4G,,,,308.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-107,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5838 44.259479)
2019+AC0-11+AC0-22 12:28:52,+AC0-76.58383,44.259409999999995,35,TELUS,302610,3026105600900004,,540113,4,56009,4G,LTE,+AC0-92,+AC0-10,12.2,+AC0-,+AC0-70,66811,206,8525,33,80,80,10,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,10.0,,,,,168,4,83DD1,DAC9,138268932,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,348.0,900.0,+AC0-93,+AC0-10,,,4G,,,,33.0,5145.0,+AC0-99,+AC0-12,,,4G,,,,72.0,66811.0,+AC0-100,+AC0-16,,,4G,,,,474.0,66811.0,+AC0-101,+AC0-20,,,4G,,,,72.0,900.0,+AC0-101,+AC0-17,,,4G,,,,21.0,900.0,+AC0-103,+AC0-20,,,4G,,,,321.0,5145.0,+AC0-103,+AC0-14,,,4G,,,,403.0,900.0,+AC0-105,+AC0-20,,,4G,,,,308.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,205.0,5145.0,+AC0-107,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.58383000000001 44.25941)
