latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
-3.0359305,-59.9947477,-102,-10,0,11,,
